# owner_sha256 job_args.go da1b59226cb2d3a05bbb65c945709088a33fac605237b4e195377c10ebec27bf bytes=65331 lines=1917
# support_sha256 job_args_test.go 7647a990a36ff19f4bc1e56ed915466c6be7c87c32bd0c68a443e24378edb382 bytes=39148 lines=1242
# obligation_id	category	source_path	ast_anchor	node_sha256	owner	verdict	rust_symbol	evidence
O2de3580ab3ce4ef4	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddColumnarIndexV1/if:1/true	ce8d444d906e53fcae46f2ae7fef8438126f639a87590f0fb28becee92cd3959	ModifyIndexArgs.decodeAddColumnarIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1de93b5e7b1ee3bd	function	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O33d40375b8d5435a	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/if:1/false	9557eb44561095b2b5b58c4ebf5ae4cca552bf5198eb004e4ef6bc72c0f09b8d	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7500aa86e9b5b65f	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/if:1/true	9557eb44561095b2b5b58c4ebf5ae4cca552bf5198eb004e4ef6bc72c0f09b8d	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oee3c5ca5cb7f0c54	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/if:2/false	0ce6aabe58b01baec004d679eb3e96984bcc874cf22155ea8d291e4117e64abf	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O001b80081c8bbb4c	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/if:2/true	0ce6aabe58b01baec004d679eb3e96984bcc874cf22155ea8d291e4117e64abf	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oad203a3392619212	loop	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/loop:1/enters	15eca01b766def43ddde203c0b04fd808854831bce5c54e9a291e7a9afd6b104	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od9fc4ea6026777c0	loop	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddIndexV1/loop:1/zero_iterations	15eca01b766def43ddde203c0b04fd808854831bce5c54e9a291e7a9afd6b104	ModifyIndexArgs.decodeAddIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O18e11e3bb99f01bc	function	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddPrimaryKeyV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ModifyIndexArgs.decodeAddPrimaryKeyV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O266977f2b5ec6621	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddPrimaryKeyV1/if:1/false	dfe7d976ff3ed4807485de9104ac4fa07cc6315453f19d6b02f663aef2bc4877	ModifyIndexArgs.decodeAddPrimaryKeyV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od5c2b21b5e5be843	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeAddPrimaryKeyV1/if:1/true	dfe7d976ff3ed4807485de9104ac4fa07cc6315453f19d6b02f663aef2bc4877	ModifyIndexArgs.decodeAddPrimaryKeyV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2fa329178875f8f5	function	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe9f025e922be8400	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/if:1/false	9279eac5a5cc89bc73b14777161e2e858dca3480596b3db61a54be2d5b10f408	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob494dca8df86c0ac	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/if:1/true	9279eac5a5cc89bc73b14777161e2e858dca3480596b3db61a54be2d5b10f408	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O5ad26d1bc3d0305e	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/if:2/false	f07710732cc164157a8e8862c8fbb03223daf20719da5afc70c1d9a7b38060bf	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O8369bdf70b28565e	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/if:2/true	f07710732cc164157a8e8862c8fbb03223daf20719da5afc70c1d9a7b38060bf	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc4bc01865b47f4e0	loop	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/loop:1/enters	c222ee2217bddaedb140a7aff3b661e20257c6cc5cad1e9d33516aac3eb01d1c	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O49f97c1aef26bc72	loop	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeDropIndexV1/loop:1/zero_iterations	c222ee2217bddaedb140a7aff3b661e20257c6cc5cad1e9d33516aac3eb01d1c	ModifyIndexArgs.decodeDropIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O55b909a9777e93e6	function	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeRenameIndexV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ModifyIndexArgs.decodeRenameIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O8a31c25bc23bc8a0	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeRenameIndexV1/if:1/false	73c53974725a6af03c8bfc62f1d13b79457079729d10f1f16dfffe0b04387b4b	ModifyIndexArgs.decodeRenameIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O475f389fb1e97548	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeRenameIndexV1/if:1/true	73c53974725a6af03c8bfc62f1d13b79457079729d10f1f16dfffe0b04387b4b	ModifyIndexArgs.decodeRenameIndexV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2a70c048aead78ad	function	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2d2d02d1aeca6f38	switch_case	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1/switch:1/case:1	3268fe7758f60678aaa5104b20ccddc3227abd458afee84e6d96ab877483014e	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe5375f2959ada4e2	switch_case	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1/switch:1/case:2	611c79c310030908ac1b2d1408367dc7366f8947f87bde7b091f1d04c57ce627	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O332336df77165cee	switch_case	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1/switch:1/case:3	64d4e9836aee67797e824eedb5fd2084d0d39270234d7bfd5144573af8131a57	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O52eacafd147a01d4	switch_case	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1/switch:1/case:4	0ffd90dcafef4e8f3a877163ba8c066356df0c23e62da949f4ce24b4214174a6	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0c79edeffb27933d	switch_case	pkg/meta/model/job_args.go	ModifyIndexArgs.decodeV1/switch:1/default:5	dbc1fd18e8ae3e80a57843e0d9a9ef7345a439fe287218f77a037d338cefdb03	ModifyIndexArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O4ab7113db7aac769	function	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1	6d7d43aeaa3848c68e4a71802cb7b63e8b5d748ee57e28970d9c3b5611d3f606	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa4fb8b8bd63307ba	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:1/false	dc98560303d04a4b3173835a215f64a2a8f6cdf586f010cb0bd8cc1eb5459c71	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od1f9e0b3c3181f4b	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:1/true	dc98560303d04a4b3173835a215f64a2a8f6cdf586f010cb0bd8cc1eb5459c71	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oaff7e134a17aea04	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:2/false	14153316033c794a827c829841d22a44fe8e0556ab7550f913e736d4f43146dd	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7c959d0bc8b5cd30	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:2/true	14153316033c794a827c829841d22a44fe8e0556ab7550f913e736d4f43146dd	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O610c040e6223e02d	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:3/false	3290f666fa8755508f3e7bf42e7b2819872de7462804000d6b6cfa8934ef664c	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O47cca5e0e384d8c6	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:3/true	3290f666fa8755508f3e7bf42e7b2819872de7462804000d6b6cfa8934ef664c	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1f2aadbef4df593d	branch	pkg/meta/model/job_args.go	ModifyIndexArgs.getArgsV1/if:4/false	f16148925a21371749f2f320830242f5d2c310890d3985c95b8eb9cd0a135c8f	ModifyIndexArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
