# Go source: pkg/meta/meta.go
# SHA-256: d0e948b97582b9f1e43ed98f6e3c2664ab71a0051161b5152768c439b0129083
# bytes: 68013
# lines: 2219
# Test/support: pkg/meta/meta_test.go, pkg/meta/main_test.go, pkg/meta/BUILD.bazel
# Columns: class source_identity source_line verdict rust_symbol evidence
class	source_identity	source_line	verdict	rust_symbol	evidence
PRODUCTION_BRANCH	(*Mutator).GetSchemaDiff:L2132:if:false	2132	PORTED	transaction::Mutator::schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	(*Mutator).GetSchemaDiff:L2132:logical:short-circuit	2132	PORTED	transaction::Mutator::schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	(*Mutator).GetSchemaDiff:L2132:logical:rhs	2132	PORTED	transaction::Mutator::schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_FUNCTION	(*Mutator).SetSchemaDiff	2141	PORTED	transaction::Mutator::set_schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	(*Mutator).SetSchemaDiff:L2143:if:true	2143	PORTED	transaction::Mutator::set_schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	(*Mutator).SetSchemaDiff:L2143:if:false	2143	PORTED	transaction::Mutator::set_schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_DECLARATION	type:GroupRUStats	2154	PORTED	transaction::GroupRuStats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_DECLARATION	type:DailyRUStats	2161	PORTED	transaction::DailyRuStats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_DECLARATION	type:RUStats	2167	PORTED	transaction::RuStats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_FUNCTION	(*Mutator).GetRUStats	2173	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2175:if:true	2175	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2175:if:false	2175	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2179:if:true	2179	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2179:if:false	2179	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2181:if:true	2181	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetRUStats:L2181:if:false	2181	PORTED	transaction::Mutator::ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_FUNCTION	(*Mutator).SetRUStats	2189	PORTED	transaction::Mutator::set_ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).SetRUStats:L2191:if:true	2191	PORTED	transaction::Mutator::set_ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).SetRUStats:L2191:if:false	2191	PORTED	transaction::Mutator::set_ru_stats	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_FUNCTION	GetOldestSchemaVersion	2202	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2208:if:true	2208	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2208:if:false	2208	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:if:true	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:if:false	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:logical:short-circuit#1	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:logical:rhs#1	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:logical:short-circuit#2	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	GetOldestSchemaVersion:L2211:logical:rhs#2	2211	PORTED	transaction::oldest_schema_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
TEST_SUPPORT_FUNCTION	TestPlacementPolicy	49	PORTED	transaction_source::policies_masking_policies_and_resource_groups_preserve_source_lifecycle	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestMaskingPolicy	120	PORTED	transaction_source::policies_masking_policies_and_resource_groups_preserve_source_lifecycle	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestResourceGroup	193	PORTED	transaction_source::policies_masking_policies_and_resource_groups_preserve_source_lifecycle	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestMeta	241	PORTED	transaction_source::database_and_table_lifecycle_preserves_go_order_and_partial_mutation	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestSnapshot	524	PORTED	transaction_source::historical_snapshot_keeps_the_global_id_visible_at_its_start_ts	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestElement	558	PORTED	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	BenchmarkGenGlobalIDs	583	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	BenchmarkGenGlobalIDOneByOne	609	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	anyMatch	636	PORTED	transaction_source::global_ids_are_atomic_contiguous_and_source_limited	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	match	648	PORTED	transaction_source::global_ids_are_atomic_contiguous_and_source_limited	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestDBKey	662	PORTED	key_prefix_and_element_source::every_prefixed_field_round_trips_and_rejects_its_neighbours	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestTableKey	672	PORTED	key_prefix_and_element_source::every_prefixed_field_round_trips_and_rejects_its_neighbours	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestAutoTableIDKey	682	PORTED	key_prefix_and_element_source::every_prefixed_field_round_trips_and_rejects_its_neighbours	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestAutoRandomTableIDKey	692	PORTED	key_prefix_and_element_source::every_prefixed_field_round_trips_and_rejects_its_neighbours	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestIterDatabases	702	PORTED	transaction_source::system_database_creation_and_iteration_cover_classic_and_nextgen_rules	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestSequenceKey	753	PORTED	key_prefix_and_element_source::every_prefixed_field_round_trips_and_rejects_its_neighbours	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestCreateMySQLDatabase	763	PORTED	transaction_source::system_database_creation_and_iteration_cover_classic_and_nextgen_rules	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestIsTableInfoMustLoad	791	PORTED	transaction_source::source_range_partial_json_and_filter_boundaries	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestIsTableInfoMustLoadSubStringsOrder	901	PORTED	transaction_source::source_range_partial_json_and_filter_boundaries	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestTableNameExtract	915	PORTED	transaction_source::table_name_regex_and_fast_decoder_cover_go_escape_vectors	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestNameExtractFromJob	955	PORTED	job_name_go_vectors::actual_go_job_encoding_keeps_name_extraction_on_the_top_level_fields	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_DECLARATION	var:benchCases	1001	DECLINED	-	Go quote: var benchCases = []struct; benchmark-only inputs consumed only by Benchmark functions and containing no semantic assertion.
TEST_SUPPORT_FUNCTION	BenchmarkIsTableInfoMustLoad	1026	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	getTableInfoJSON	1034	DECLINED	-	Go quote: return json.Marshal(tblInfo); fixture builder called only while initializing benchCases, with no semantic assertion.
TEST_SUPPORT_FUNCTION	benchIsTableInfoMustLoad	1047	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	BenchmarkTableNameInfo	1057	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	benchJSONTableNameInfo	1068	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	benchFastJSONTableNameInfo	1081	DECLINED	-	Go quote: for i := 0; i < b.N; i++ / benchmark-only fixture; contains no semantic assertion and its called production rule is PORTED above.
TEST_SUPPORT_FUNCTION	TestInfoSchemaV2SpecialAttributeCorrectnessAfterBootstrap	1093	DECLINED	-	Go quote: is := dom.InfoSchema(); assertions own infoschema bootstrap indexes rather than meta.go storage semantics.
TEST_SUPPORT_FUNCTION	TestInfoSchemaV2DataFieldsCorrectnessAfterBootstrap	1185	DECLINED	-	Go quote: is := dom.InfoSchema(); assertions own infoschema bootstrap indexes rather than meta.go storage semantics.
TEST_SUPPORT_FUNCTION	TestInfoSchemaMiscFieldsCorrectnessAfterBootstrap	1268	DECLINED	-	Go quote: is := dom.InfoSchema(); assertions own infoschema bootstrap indexes rather than meta.go storage semantics.
TEST_SUPPORT_FUNCTION	TestIsDatabaseExist	1359	PORTED	transaction_source::system_database_creation_and_iteration_cover_classic_and_nextgen_rules	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestBootTableVersion	1380	PORTED	transaction_source::scalar_settings_preserve_absence_formatting_and_non_boolean_lock_bytes	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestCreateSysDatabaseByIDIfNotExists	1405	PORTED	transaction_source::system_database_creation_and_iteration_cover_classic_and_nextgen_rules	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestSetGetDXFScheduleTuneFactors	1426	PORTED	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null	Original Go test/support declaration ported by named Rust receipt.
TEST_SUPPORT_FUNCTION	TestMain	24	DECLINED	-	Go quote: goleak.VerifyTestMain(m, opts...); package-runtime leak harness, not meta.go behavior.
BUILD_SUPPORT	go_test:meta_test	1	PORTED	meta_go_lockdown::source_inputs_match	BUILD.bazel names meta.go in go_library and main_test.go/meta_test.go in go_test; gate pins its hash.
