source_path	source_start_line	source_end_line	delimiter	boundary	sql
tests/integrationtest/t/planner/core/tests/prepare/issue.test	385	385	;	lexical	prepare stmt from 'SELECT * FROM UK_MU14722 WHERE col2 > ? OR col2 BETWEEN ? AND ? ORDER BY COL2 + ? LIMIT 3';
tests/integrationtest/t/planner/core/tests/prepare/issue.test	386	386	;	lexical	set @a=30410, @b=3937, @c=22045, @d=-4374;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	387	387	;	lexical	execute stmt using @a,@b,@c,@d;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	388	388	;	lexical	set @a=127, @b=127, @c=127, @d=127;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	389	389	;	lexical	execute stmt using @a,@b,@c,@d;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	392	392	;	lexical	drop table if exists PK_AUTO_RANDOM9111;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	393	393	;	lexical	CREATE TABLE `PK_AUTO_RANDOM9111` (   `COL1` bigint(45) NOT NULL  ,   `COL2` varchar(20) DEFAULT NULL,   `COL4` datetime DEFAULT NULL,   `COL3` bigint(20) DEFAULT NULL,   `COL5` float DEFAULT NULL,   PRIMARY KEY (`COL1`)  ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_bin;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	394	394	;	lexical	insert into PK_AUTO_RANDOM9111(col1) values (-9223372036854775808), (9223372036854775807);
tests/integrationtest/t/planner/core/tests/prepare/issue.test	395	395	;	lexical	set @a=9223372036854775807, @b=1;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	396	396	;	lexical	prepare stmt from 'select min(col1) from PK_AUTO_RANDOM9111 where col1 > ?;';
tests/integrationtest/t/planner/core/tests/prepare/issue.test	398	398	;	lexical	execute stmt using @a;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	399	399	;	lexical	execute stmt using @a;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	400	400	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	401	401	;	lexical	execute stmt using @b;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	402	402	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	403	403	;	lexical	execute stmt using @a;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	404	404	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	406	406	;	lexical	set tidb_enable_prepared_plan_cache=DEFAULT;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	410	410	;	lexical	use test;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	411	411	;	lexical	drop table if exists t0;
tests/integrationtest/t/planner/core/tests/prepare/issue.test	412	412	;	lexical	CREATE TABLE t0 (c1 double, c2 double);
tests/integrationtest/t/planner/core/tests/prepare/issue.test	413	428	;	lexical	select\nexists (\nselect\nsubq_2.c0 as c8\nfrom\n(select\nref_153.c1 as c0\nfrom\nt0 as ref_153\ngroup by ref_153.c1 having 0 <> (\nselect 1\nfrom\nt0 as ref_173\nwhere count(ref_153.c2) = avg(ref_153.c2)\norder by c1 desc limit 1)) as subq_2\n) as c10;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	2	2	;	lexical	set tidb_enable_prepared_plan_cache=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	3	3	;	lexical	drop table if exists t;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	4	4	;	lexical	create table t(a int, unique key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	5	5	;	lexical	insert into t values(1), (2);
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	6	6	;	lexical	begin;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	7	7	;	lexical	prepare stmt from 'update t set a = ? where  a = ?';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	8	8	;	lexical	set @a=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	9	9	;	lexical	execute stmt using @a, @a;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	10	10	;	lexical	commit;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	11	11	;	lexical	begin;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	12	12	;	lexical	prepare stmt from 'update t set a = ? where  a = ?';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	13	13	;	lexical	set @a=2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	14	14	;	lexical	execute stmt using @a, @a;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	15	15	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	16	16	;	lexical	rollback;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	19	19	;	lexical	set tidb_enable_prepared_plan_cache=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	20	20	;	lexical	drop table if exists t;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	21	21	;	lexical	create table t(a int, unique key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	22	22	;	lexical	set @@tidb_ignore_prepared_cache_close_stmt=0;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	23	23	;	lexical	select @@tidb_ignore_prepared_cache_close_stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	24	24	;	lexical	prepare stmt from 'select * from t';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	25	25	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	26	26	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	27	27	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	28	28	;	lexical	deallocate prepare stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	29	29	;	lexical	prepare stmt from 'select * from t';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	30	30	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	31	31	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	32	32	;	lexical	set tidb_ignore_prepared_cache_close_stmt=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	33	33	;	lexical	select @@tidb_ignore_prepared_cache_close_stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	34	34	;	lexical	prepare stmt from 'select * from t';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	35	35	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	36	36	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	37	37	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	38	38	;	lexical	deallocate prepare stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	39	39	;	lexical	prepare stmt from 'select * from t';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	40	40	;	lexical	execute stmt;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	41	41	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	44	44	;	lexical	set tidb_enable_prepared_plan_cache=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	45	45	;	lexical	drop table if exists t1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	46	46	;	lexical	drop table if exists t2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	47	47	;	lexical	create table t1(id int, a int, b int, key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	48	48	;	lexical	create table t2(id int, a int, b int, key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	49	49	;	lexical	prepare stmt1 from 'SELECT * from t1,t2 where t1.id = t2.id';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	50	50	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	51	51	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	52	52	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	53	53	;	lexical	prepare stmt2 from 'SELECT * from t1';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	54	54	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	55	55	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	56	56	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	57	57	;	lexical	prepare stmt3 from 'SELECT * from t1 where id = 1';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	58	58	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	59	59	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	60	60	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	61	61	;	lexical	admin flush session plan_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	62	62	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	63	63	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	64	64	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	65	65	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	66	66	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	67	67	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	68	68	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	69	69	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	70	70	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	71	71	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	72	72	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	73	73	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	74	74	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	75	75	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	76	76	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	77	77	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	78	78	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	79	79	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	81	81	;	lexical	admin flush global plan_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	84	84	;	lexical	set tidb_enable_prepared_plan_cache=0;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	85	85	;	lexical	drop table if exists t1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	86	86	;	lexical	drop table if exists t2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	87	87	;	lexical	create table t1(id int, a int, b int, key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	88	88	;	lexical	create table t2(id int, a int, b int, key(a));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	89	89	;	lexical	prepare stmt1 from 'SELECT * from t1,t2 where t1.id = t2.id';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	90	90	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	91	91	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	92	92	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	93	93	;	lexical	prepare stmt2 from 'SELECT * from t1';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	94	94	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	95	95	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	96	96	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	97	97	;	lexical	prepare stmt3 from 'SELECT * from t1 where id = 1';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	98	98	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	99	99	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	100	100	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	101	101	;	lexical	admin flush session plan_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	102	102	;	lexical	show warnings;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	103	103	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	104	104	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	105	105	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	106	106	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	107	107	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	108	108	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	109	109	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	110	110	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	111	111	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	112	112	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	113	113	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	114	114	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	115	115	;	lexical	execute stmt1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	116	116	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	117	117	;	lexical	execute stmt2;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	118	118	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	119	119	;	lexical	execute stmt3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	120	120	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	122	122	;	lexical	admin flush global plan_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	125	125	;	lexical	set tidb_enable_prepared_plan_cache=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	126	126	;	lexical	drop table if exists t;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	127	127	;	lexical	create table t(a int, b int, c int, primary key (a, b));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	128	128	;	lexical	insert into t values(1, 1, 2), (1, 2, 3), (1, 3, 3), (2, 1, 2), (2, 2, 3), (2, 3, 3);
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	129	129	;	lexical	prepare stmt1 from "select a, c from t where a = ? and c = ?";
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	130	130	;	lexical	set @a=1, @b=3;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	131	131	;	lexical	execute stmt1 using @a, @b;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	132	132	;	lexical	execute stmt1 using @a, @b;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	135	135	;	lexical	set tidb_enable_prepared_plan_cache=1;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	136	136	;	lexical	drop table if exists t;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	137	137	;	lexical	create table t (a varchar(64));
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	138	138	;	lexical	set character_set_connection=utf8;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	139	139	;	lexical	prepare s from 'select * from t where a=?';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	140	140	;	lexical	set @x='a';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	141	141	;	lexical	execute s using @x;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	142	142	;	lexical	set @x='b';
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	143	143	;	lexical	execute s using @x;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	144	144	;	lexical	select @@last_plan_from_cache;
tests/integrationtest/t/planner/core/tests/prepare/prepare.test	145	145	;	lexical	set character_set_connection=latin1;
